topology,run,phase,algo,u,v,cap_uniform,cap_before_stress,cap_after_stress,usage_routed,util_routed,usage_shortest_init,usage_routed_init,util_shortest_init,util_routed_init,violated,num_switches,switches,paths,ebc,is_stressed,stress_threshold,cap_change_pct,alpha,beta,link_sens,k_paths,load_sens,controller_sens
AttMpls,0,INIT,MCF_PATH,3,18,100600.0,32581.655,32581.655,21120.0,0.6482,21120.0,21120.0,0.6482,0.6482,0,1,18,18:18->3,0.02,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,3,21,100600.0,93487.341,93487.341,51200.0,0.5477,51200.0,51200.0,0.5477,0.5477,0,2,20|21,20:20->21->3 || 21:21->3->1->2,0.073333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,3,22,100600.0,57590.291,57590.291,44800.0,0.7779,44800.0,44800.0,0.7779,0.7779,0,2,19|22,19:19->22->3 || 22:22->3->1->2,0.046667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,4,9,100600.0,115736.314,115736.314,62848.0,0.543,47360.0,62848.0,0.4092,0.543,0,3,9|12|6,6:6->9->4 || 9:9->4 || 12:12->14->9->4,0.02,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,4,10,100600.0,122120.071,122120.071,94080.0,0.7704,111488.0,94080.0,0.9129,0.7704,0,4,24|25|10|11,10:10->4 || 11:11->14->10->4 || 24:24->23->10->4->7->2 || 25:25->23->10->4->7->2,0.06,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,4,7,100600.0,142281.504,142281.504,129280.0,0.9086,131200.0,129280.0,0.9221,0.9086,0,5,5|7|8|24|25,5:5->8->7->4 || 7:7->4 || 8:8->7->4 || 24:24->23->10->4->7->2 || 25:25->23->10->4->7->2,0.06,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,5,8,100600.0,35958.16,35958.16,27648.0,0.7689,27648.0,27648.0,0.7689,0.7689,0,1,5,5:5->8->7->4,0.026667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,6,8,100600.0,46384.719,46384.719,25856.0,0.5574,23936.0,25856.0,0.516,0.5574,0,1,23,23:23->14->6->8->1->2,0.103333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,6,9,100600.0,47638.739,47638.739,22912.0,0.481,22912.0,22912.0,0.481,0.481,0,1,6,6:6->9->4,0.02,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,6,10,100600.0,41642.394,41642.394,23936.0,0.5748,23936.0,23936.0,0.5748,0.5748,0,1,15,15:15->6->10->3,0.056667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,6,14,100600.0,36064.027,36064.027,25856.0,0.7169,23936.0,25856.0,0.6637,0.7169,0,1,23,23:23->14->6->8->1->2,0.106667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,6,15,100600.0,52229.751,52229.751,23936.0,0.4583,23936.0,23936.0,0.4583,0.4583,0,1,15,15:15->6->10->3,0.06,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,7,8,100600.0,73002.019,73002.019,55808.0,0.7645,55808.0,55808.0,0.7645,0.7645,0,2,8|5,5:5->8->7->4 || 8:8->7->4,0.076667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,9,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,9,14,100600.0,35028.422,35028.422,15488.0,0.4422,0.0,15488.0,0.0,0.4422,0,1,12,12:12->14->9->4,0.016667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,10,14,100600.0,80720.906,80720.906,63104.0,0.7818,78592.0,63104.0,0.9736,0.7818,0,3,11|13|14,11:11->14->10->4 || 13:13->14->10->3 || 14:14->10->3,0.05,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,10,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,10,23,100600.0,65245.114,65245.114,47616.0,0.7298,49536.0,47616.0,0.7592,0.7298,0,2,24|25,24:24->23->10->4->7->2 || 25:25->23->10->4->7->2,0.04,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,11,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,11,14,100600.0,32931.009,32931.009,23040.0,0.6996,23040.0,23040.0,0.6996,0.6996,0,1,11,11:11->14->10->4,0.066667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,11,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,12,14,100600.0,20345.54,20345.54,15488.0,0.7612,15488.0,15488.0,0.7612,0.7612,0,1,12,12:12->14->9->4,0.06,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,13,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,13,14,100600.0,65924.974,65924.974,21248.0,0.3223,45184.0,21248.0,0.6854,0.3223,0,1,13,13:13->14->10->3,0.086667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,14,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,14,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,14,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,14,23,100600.0,36770.851,36770.851,25856.0,0.7032,0.0,25856.0,0.0,0.7032,0,1,23,23:23->14->6->8->1->2,0.033333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,16,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,16,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,18,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,18,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,18,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,18,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,19,22,100600.0,30291.592,30291.592,21888.0,0.7226,21888.0,21888.0,0.7226,0.7226,0,1,19,19:19->22->3,0.043333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,20,21,100600.0,38390.306,38390.306,24704.0,0.6435,24704.0,24704.0,0.6435,0.6435,0,1,20,20:20->21->3,0.036667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,23,24,100600.0,41292.423,41292.423,23680.0,0.5735,23680.0,23680.0,0.5735,0.5735,0,1,24,24:24->23->10->4->7->2,0.063333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,23,25,100600.0,34791.539,34791.539,23936.0,0.688,0.0,23936.0,0.0,0.688,0,1,25,25:25->23->10->4->7->2,0.043333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,INIT,MCF_PATH,24,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,1,2,100600.0,78416.701,78416.701,73344.0,0.9353,73344.0,75264.0,0.9353,0.9598,0,3,"(21, 2)|(22, 2)|(25, 2)","(21, 2):21->3->1->2 || (22, 2):22->3->1->2 || (25, 2):25->13->14->6->8->1->2",0.06,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,1,3,100600.0,86121.463,86121.463,49408.0,0.5737,49408.0,49408.0,0.5737,0.5737,0,2,"(21, 2)|(22, 2)","(21, 2):21->3->1->2 || (22, 2):22->3->1->2",0.053333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,1,7,100600.0,45412.134,45412.134,25856.0,0.5694,0.0,0.0,0.0,0.0,0,1,"(7, 1)","(7, 1):7->1",0.02,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,1,8,100600.0,59317.744,59317.744,79744.0,1.3444,23936.0,25856.0,0.4035,0.4359,1,3,"(25, 2)|(5, 1)|(8, 1)","(5, 1):5->8->1 || (8, 1):8->1 || (25, 2):25->13->14->6->8->1->2",0.06,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,2,7,100600.0,88735.87,88735.87,49536.0,0.5582,49536.0,47616.0,0.5582,0.5366,0,2,"(24, 2)|(23, 2)","(23, 2):23->10->4->7->2 || (24, 2):24->23->10->4->7->2",0.02,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,3,10,100600.0,67722.496,67722.496,21248.0,0.3138,64000.0,64000.0,0.945,0.945,0,1,"(13, 3)","(13, 3):13->14->10->3",0.053333,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,3,16,100600.0,41881.704,41881.704,23552.0,0.5623,23552.0,23552.0,0.5623,0.5623,0,1,"(16, 3)","(16, 3):16->3",0.02,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,3,17,100600.0,35193.429,35193.429,18432.0,0.5237,18432.0,18432.0,0.5237,0.5237,0,1,"(17, 3)","(17, 3):17->3",0.023333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,3,18,100600.0,32581.655,32581.655,21120.0,0.6482,21120.0,21120.0,0.6482,0.6482,0,1,"(18, 3)","(18, 3):18->3",0.02,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,3,21,100600.0,93487.341,93487.341,51200.0,0.5477,51200.0,51200.0,0.5477,0.5477,0,2,"(21, 2)|(20, 3)","(20, 3):20->21->3 || (21, 2):21->3->1->2",0.073333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,3,22,100600.0,57590.291,57590.291,44800.0,0.7779,44800.0,44800.0,0.7779,0.7779,0,2,"(22, 2)|(19, 3)","(19, 3):19->22->3 || (22, 2):22->3->1->2",0.046667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,4,9,100600.0,115736.314,115736.314,71296.0,0.616,47360.0,62848.0,0.4092,0.543,0,3,"(15, 4)|(6, 4)|(9, 4)","(6, 4):6->9->4 || (9, 4):9->4 || (15, 4):15->6->9->4",0.02,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,4,10,100600.0,122120.071,122120.071,130304.0,1.067,111488.0,94080.0,0.9129,0.7704,1,6,"(12, 4)|(14, 4)|(10, 4)|(23, 2)|(24, 2)|(11, 4)","(10, 4):10->4 || (11, 4):11->14->10->4 || (12, 4):12->14->10->4 || (14, 4):14->10->4 || (23, 2):23->10->4->7->2 || (24, 2):24->23->10->4->7->2",0.06,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,4,7,100600.0,142281.504,142281.504,49536.0,0.3482,131200.0,129280.0,0.9221,0.9086,0,2,"(24, 2)|(23, 2)","(23, 2):23->10->4->7->2 || (24, 2):24->23->10->4->7->2",0.06,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,5,8,100600.0,35958.16,35958.16,27648.0,0.7689,27648.0,27648.0,0.7689,0.7689,0,1,"(5, 1)","(5, 1):5->8->1",0.026667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,6,8,100600.0,46384.719,46384.719,23936.0,0.516,23936.0,25856.0,0.516,0.5574,0,1,"(25, 2)","(25, 2):25->13->14->6->8->1->2",0.103333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,6,9,100600.0,47638.739,47638.739,46848.0,0.9834,22912.0,22912.0,0.481,0.481,0,2,"(15, 4)|(6, 4)","(6, 4):6->9->4 || (15, 4):15->6->9->4",0.02,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,6,14,100600.0,36064.027,36064.027,23936.0,0.6637,23936.0,25856.0,0.6637,0.7169,0,1,"(25, 2)","(25, 2):25->13->14->6->8->1->2",0.106667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,6,15,100600.0,52229.751,52229.751,23936.0,0.4583,23936.0,23936.0,0.4583,0.4583,0,1,"(15, 4)","(15, 4):15->6->9->4",0.06,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,9,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,9,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,10,14,100600.0,80720.906,80720.906,78592.0,0.9736,78592.0,63104.0,0.9736,0.7818,0,4,"(12, 4)|(13, 3)|(11, 4)|(14, 4)","(11, 4):11->14->10->4 || (12, 4):12->14->10->4 || (13, 3):13->14->10->3 || (14, 4):14->10->4",0.05,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,10,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,10,23,100600.0,65245.114,65245.114,49536.0,0.7592,49536.0,47616.0,0.7592,0.7298,0,2,"(24, 2)|(23, 2)","(23, 2):23->10->4->7->2 || (24, 2):24->23->10->4->7->2",0.04,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,11,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,11,14,100600.0,32931.009,32931.009,23040.0,0.6996,23040.0,23040.0,0.6996,0.6996,0,1,"(11, 4)","(11, 4):11->14->10->4",0.066667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,11,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,12,14,100600.0,20345.54,20345.54,15488.0,0.7612,15488.0,15488.0,0.7612,0.7612,0,1,"(12, 4)","(12, 4):12->14->10->4",0.06,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,13,25,100600.0,35803.183,35803.183,23936.0,0.6685,23936.0,0.0,0.6685,0.0,0,1,"(25, 2)","(25, 2):25->13->14->6->8->1->2",0.086667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,13,14,100600.0,65924.974,65924.974,45184.0,0.6854,45184.0,21248.0,0.6854,0.3223,0,2,"(13, 3)|(25, 2)","(13, 3):13->14->10->3 || (25, 2):25->13->14->6->8->1->2",0.086667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,14,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,14,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,14,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,14,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,16,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,16,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,18,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,18,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,18,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,18,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,19,22,100600.0,30291.592,30291.592,21888.0,0.7226,21888.0,21888.0,0.7226,0.7226,0,1,"(19, 3)","(19, 3):19->22->3",0.043333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,20,21,100600.0,38390.306,38390.306,24704.0,0.6435,24704.0,24704.0,0.6435,0.6435,0,1,"(20, 3)","(20, 3):20->21->3",0.036667,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,23,24,100600.0,41292.423,41292.423,23680.0,0.5735,23680.0,23680.0,0.5735,0.5735,0,1,"(24, 2)","(24, 2):24->23->10->4->7->2",0.063333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,23,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B1,24,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B3,1,2,100600.0,78416.701,78416.701,74624.0,0.9516,73344.0,75264.0,0.9353,0.9598,0,3,25|11|5,5:5->8->1->2 || 11:11->15->6->8->1->2 || 25:25->13->14->6->8->1->2,0.06,1,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B3,1,3,100600.0,86121.463,86121.463,47616.0,0.5529,49408.0,49408.0,0.5737,0.5737,0,2,20|22,20:20->21->3->1 || 22:22->3->1,0.053333,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,SM,B3,1,7,100600.0,45412.134,45412.134,23680.0,0.5214,0.0,0.0,0.0,0.0,0,1,24,24:24->23->10->4->7->1,0.02,0,0.8,0.0,0.5,0.5,0.0,5,0.0,0.0
